TIPO ;DATA;ATOS NORMATIVOS;DESCRIÇÂO;LEIS;LINK
Desmembramento, Remebramento, Parcelamento e Cancelamento de Imóveis Rurais;28/08/2001;LEI N° 10.267, DE 28 DE AGOSTO DE 2001.;Altera dispositivos das Leis n° 4.947, de 6 de abril de 1966, 5.868, de 12 de dezembro de 1972, 6.015, de 31 de dezembro de 1973, 6.739, de 5 de dezembro de 1979, 9.393, de 19 de dezembro de 1996, e dá outras providências.;LEI N° 10.267;http://www.planalto.gov.br/ccivil_03/leis/LEIS_2001/L10267.htm
Desmembramento, Remebramento, Parcelamento e Cancelamento de Imóveis Rurais;10/01/2002;LEI N° 10.406, DE 10 DE JANEIRO DE 2002.;Código Civil. Capitulo II, Art.53;LEI N° 10.406;http://www.planalto.gov.br/ccivil_03/leis/2002/l10406.htm
Desmembramento, Remebramento, Parcelamento e Cancelamento de Imóveis Rurais;27/10/1966;DECRETO N° 59.428, DE 27 DE OUTUBRO DE 1966.;Regulamenta os Capítulos I e II do Título II, o Capítulo II do Título III, e os arts. 81,82, 83, 91, 109,111,114, 115 e 126 da Lei nº 4.504, de 30 de novembro de 1964, o art. 22 do Decreto-lei nº 22.239, de 19 de dezembro de 1932, e os arts. 9,10,11,12,22 e 23 da Lei nº 4.947, de 6 de abril de 1966. Do Desmembramento de Imóveis Rurais. Art.93;DECRETO N° 59.428;http://www.planalto.gov.br/ccivil_03/decreto/antigos/d59428.htm
Desmembramento, Remebramento, Parcelamento e Cancelamento de Imóveis Rurais;30/07/1968;DECRETO N° 63.058, DE 30 DE JULHO DE 1968.;Regulamenta o artigo 65 e seus parágrafos da Lei nº 4.504, de 30 de novembro de 1964, combinado com o artigo 11 do Decreto-lei nº 57, de 18 de novembro de 1966.;DECRETO N° 63.058;http://www.planalto.gov.br/ccivil_03/decreto/1950-1969/D63058.htm
Desmembramento, Remebramento, Parcelamento e Cancelamento de Imóveis Rurais;08/04/1968;DECRETO N° 62.504, DE 8 DE ABRIL DE 1968.;Regulamenta o artigo 65 da Lei número 4.504, de 30 de novembro de 1964, o artigo 11 e parágrafos do Decreto-lei nº 57, de 18 de novembro de 1966, e dá outras providências.;DECRETO N° 62.504;http://www.planalto.gov.br/ccivil_03/decreto/Antigos/D62504.htm
Desmembramento, Remebramento, Parcelamento e Cancelamento de Imóveis Rurais;18/04/1973;DECRETO N° 72.106, DE 18 DE ABRIL DE 1973.;Regulamenta a Lei nº 5.868, de 12 de dezembro de 1972, que institui o Sistema Nacional de Cadastro Rural e dá outras providências. Art.3°;DECRETO N° 72.106;http://www.planalto.gov.br/ccivil_03/decreto/1970-1979/D72106.htm
Desmembramento, Remebramento, Parcelamento e Cancelamento de Imóveis Rurais;30/10/2002;DECRETO Nº 4.449, DE 30 DE OUTUBRO DE 2002.;"Regulamenta a Lei n° 10.267, de 28 de agosto de 2001, que altera dispositivos das Leis n°. 4.947, de 6 de abril de 1966; 5.868, de 12 de dezembro de 1972; 6.015, de 31 de dezembro de 1973; 6.739, de 5 de dezembro de 1979; e 9.393, de 19 de dezembro de 1996, e dá outras providências. Art. 10";DECRETO Nº 4.449;http://www.planalto.gov.br/ccivil_03/decreto/2002/D4449.htm
Desmembramento, Remebramento, Parcelamento e Cancelamento de Imóveis Rurais;15/03/2018;DECRETO Nº 9.311, DE 15 DE MARÇO DE 2018.;Regulamenta a Lei nº 8.629, de 25 de fevereiro de 1993, e a Lei nº 13.001, de 20 de junho de 2014, para dispor sobre o processo de seleção, permanência e titulação das famílias beneficiárias do Programa Nacional de Reforma Agrária. Art. 43;DECRETO Nº 9.311;http://www.planalto.gov.br/ccivil_03/_Ato2015-2018/2018/Decreto/D9311.htm
Desmembramento, Remebramento, Parcelamento e Cancelamento de Imóveis Rurais;26/08/1997;INSTRUÇÃO ESPECIAL Nº 50, DE 26 DE AGOSTO DE 1997.;Estabelece as Zonas Típicas de Módulo - ZTM e estende a Fração Mínima de Parcelamento - FMP, prevista para as capitais dos estados para outros municípios.;INSTRUÇÃO ESPECIAL Nº 50;http://www.incra.gov.br/media/institucional/legislacao/atos_internos/instrucoes/instrucao_especial/IE50_260897.pdf
Desmembramento, Remebramento, Parcelamento e Cancelamento de Imóveis Rurais;22/12/1980;INSTRUÇÃO NORMATIVA 17-B/80 DE 22 DE DEZEMBRO DE1980. (REVOGADA);Dispõe sobre o parcelamento de imóveis rurais. Revogada pela Instrução normativa n° 82 de 2015.;INSTRUÇÃO NORMATIVA 17-B/80 ;http://www.incra.gov.br/media/institucional/legislacao/atos_internos/instrucoes/instrucao/I17b_221280.pdf
Desmembramento, Remebramento, Parcelamento e Cancelamento de Imóveis Rurais;21/06/1982;INSTRUÇÃO ESPECIAL Nº 26, DE 21 DE JUNHO DE 1982;Dispõe sobre a extensão da fração mínima de parcelamento prevista para as capitais dos estados a outros municípios.;INSTRUÇÃO ESPECIAL Nº 26;http://www.incra.gov.br/sites/default/files/uploads/institucionall/legislacao--/atos-internos/instrucoes/ie26_210682.pdf
Desmembramento, Remebramento, Parcelamento e Cancelamento de Imóveis Rurais;17/11/2003;INSTRUÇÃO NORMATIVA Nº 12, DE 17 DE NOVEMBRO DE 2003.;Fixa roteiro para a troca de informações entre o INCRA e os Serviços de Registro de Imóveis, nos termos da Lei nº 10.267/2001, regulamentada pelo Decreto n° 4.449/2002. Revogada pela Instrução Normativa 26 de 2005.;INSTRUÇÃO NORMATIVA Nº 12;http://www.incra.gov.br/sites/default/files/uploads/legislacao/instrucao-normativa/in_12_2003.pdf
Desmembramento, Remebramento, Parcelamento e Cancelamento de Imóveis Rurais;28/11/2005;INSTRUÇÃO NORMATIVA Nº 26 DE 28 DE NOVEMBRO DE 2005.;Fixa Roteiro para a Troca de Informações entre o INCRA e os Serviços de Registro de Imóveis, nos termos da Lei nº 4.947, de 6 de abril de 1966, alterada pela Lei nº 10.267, de 28 de agosto de 2001, e do Decreto nº 4.449, de 30 de outubro de 2002.;INSTRUÇÃO NORMATIVA Nº 26;http://www.incra.gov.br/sites/default/files/uploads/legislacao/instrucao-normativa/in_26-2005_roteiro_registro_imoveis.pdf
Desmembramento, Remebramento, Parcelamento e Cancelamento de Imóveis Rurais;27/03/2015;INSTRUÇÃO NORMATIVA Nº 82, DE 27 DE MARÇO DE 2015.;Dispõe sobre os procedimentos para atualização cadastral no Sistema Nacional de Cadastro Rural e dá outras providências.;INSTRUÇÃO NORMATIVA Nº 82;http://www.incra.gov.br/sites/default/files/uploads/legislacao/instrucao-normativa/in_82_2015.pdf
TAXA DE SERVIÇOS CADASTRAIS;30/11/1964;LEI Nº 4.504, DE 30 DE NOVEMBRO DE 1964;Dispõe sobre o Estatuto da Terra, e dá outras providências. Art. 46;LEI Nº 4.504;http://www.planalto.gov.br/ccivil_03/leis/L4504.htm
TAXA DE SERVIÇOS CADASTRAIS;12/12/1972;LEI N° 5.868, DE 12 DE DEZEMBRO DE 1972.;Cria o Sistema Nacional de Cadastro Rural, e dá outras providências. Art..12;LEI N° 5.868;http://www.planalto.gov.br/ccivil_03/LEIS/L5868.htm
TAXA DE SERVIÇOS CADASTRAIS;10/12/1979;LEI Nº 6.746, DE 10 DE DEZEMBRO DE 1979;Altera o disposto nos arts. 49 e 50 da Lei nº 4.504, de 30 de novembro de 1964 (Estatuto da Terra), e dá outras providências. Art.2°;LEI Nº 6.746;http://www.planalto.gov.br/ccivil_03/leis/1970-1979/L6746.htm
TAXA DE SERVIÇOS CADASTRAIS;12/04/1990;LEI N° 8.022, DE 12 DE ABRIL DE 1990.;Altera o sistema de administração das receitas federais, e dá outras providências.;LEI N° 8.022;http://www.planalto.gov.br/ccivil_03/LEIS/1989_1994/L8022.htm
TAXA DE SERVIÇOS CADASTRAIS;28/01/1994;LEI Nº 8.847, DE 28 DE JANEIRO DE 1994.;Dispõe sobre o Imposto sobre a Propriedade Territorial Rural (ITR) e dá outras providências. Art. 23;LEI Nº 8.847;http://www.planalto.gov.br/ccivil_03/LEIS/L8847compilado.htm
TAXA DE SERVIÇOS CADASTRAIS;18/11/1966;DECRETO-LEI Nº 57, DE 18 DE NOVEMBRO DE 1966.;Altera dispositivos sobre lançamento e cobrança do Imposto sobre a Propriedade Territorial Rural, institui normas sobre arrecadação da Dívida Ativa correspondente, e dá outras providências. Art.5°;DECRETO-LEI Nº 57;http://www.planalto.gov.br/ccivil_03/decreto-lei/Del0057.htm
TAXA DE SERVIÇOS CADASTRAIS;28/12/1982;DECRETO-LEI Nº 1.989, DE 28 DE DEZEMBRO DE 1982.;Dispõe sobre contribuição devida ao Instituto Nacional de Colonização e Reforma Agrária - INCRA e cálculo referente à taxa prevista no Decreto-lei nº 57, de 18 de novembro de 1966 e dá outras providências. Art.2°;DECRETO-LEI Nº 1.989;http://www.planalto.gov.br/ccivil_03/decreto-lei/1965-1988/Del1989.htm
TAXA DE SERVIÇOS CADASTRAIS;31/03/1965;DECRETO Nº 55.891, DE 31 DE MARÇO DE 1965.;Regulamenta o Capítulo I do Título I e a Seção III do Capítulo IV do Título II da Lei nº 4.504, de 30 de novembro de 1964 - Estatuto da Terra. Art. 15;DECRETO Nº 55.891;http://www.planalto.gov.br/ccivil_03/decreto/1950-1969/D55891.htm
TAXA DE SERVIÇOS CADASTRAIS;26/08/1965;DECRETO N° 56.792, DE 26 DE AGOSTO DE 1965.;Regulamenta o Capítulo I do Título III da Lei nº 4.504, de 20 de novembro de 1964 - Estatuto da Terra.;DECRETO N° 56.792;http://www.planalto.gov.br/ccivil_03/decreto/1950-1969/D56792.htm
TAXA DE SERVIÇOS CADASTRAIS;30/12/1966;DECRETO N° 59.900, DE 30 DE DEZEMBRO DE 1966.;Regulamenta o Decreto-lei nº 57, de 18 de novembro de 1966 e dá outras providências. Art..4°;DECRETO N° 59.900;http://www.planalto.gov.br/ccivil_03/decreto/1950-1969/D59900.htm
TAXA DE SERVIÇOS CADASTRAIS;18/04/1973;DECRETO N° 72.106, DE 18 DE ABRIL DE 1973.;Regulamenta a Lei nº 5.868, de 12 de dezembro de 1972, que institui o Sistema Nacional de Cadastro Rural e dá outras providências. Art.8°;DECRETO N° 72.106;http://www.planalto.gov.br/ccivil_03/decreto/1970-1979/D72106.htm
TAXA DE SERVIÇOS CADASTRAIS;06/05/1980;DECRETO Nº 84.685, DE 6 DE MAIO DE 1980.;Regulamento a Lei nº 6.746, de 10 de dezembro de 1979, que trata do Imposto sobre a Propriedade Territorial Rural - ITR e dá outras providências.;DECRETO Nº 84.685;http://www.planalto.gov.br/ccivil_03/decreto/1980-1989/D84685.htm
Seleção de Beneficiários do PNRA;25/02/1993;LEI Nº 8.629, DE 25 DE FEVEREIRO DE 1993.;Dispõe sobre a regulamentação dos dispositivos constitucionais relativos à reforma agrária, previstos no Capítulo III, Título VII, da Constituição Federal. Art. 19 e 20;LEI Nº 8.629;http://www.planalto.gov.br/ccivil_03/LEIS/L8629.htm
Seleção de Beneficiários do PNRA;15/03/2018;DECRETO Nº 9.311, DE 15 DE MARÇO DE 2018;Regulamenta a Lei nº 8.629, de 25 de fevereiro de 1993, e a Lei nº 13.001, de 20 de junho de 2014, para dispor sobre o processo de seleção, permanência e titulação das famílias beneficiárias do Programa Nacional de Reforma Agrária. Art. 3º a 14;DECRETO Nº 9.311;http://www.planalto.gov.br/ccivil_03/_Ato2015-2018/2018/Decreto/D9311.htm
Seleção de Beneficiários do PNRA;26/06/2007;DECRETO Nº 6.135, DE 26 DE JUNHO DE 2007.;Dispõe sobre o Cadastro Único para Programas Sociais do Governo Federal e dá outras providências.;DECRETO Nº 6.135;http://www.planalto.gov.br/ccivil_03/_Ato2007-2010/2007/Decreto/D6135.htm
Seleção de Beneficiários do PNRA;17/12/2018;INSTRUÇÃO NORMATIVA Nº 96, DE 17 DE DEZEMBRO DE 2018;Dispõe sobre o processo de seleção das famílias beneficiárias do Programa Nacional de Reforma Agrária- PNRA. Revoga a Norma de Execução n° 45 de 25 de agosto de 2005. Tornar sem efeito a Instrução Normativa nº 93, de 17 de dezembro de 2018.;INSTRUÇÃO NORMATIVA Nº 96;http://www.in.gov.br/materia/-/asset_publisher/Kujrw0TZC2Mb/content/id/57216296/do1-2018-12-28-instrucao-normativa-n-96-de-17-de-dezembro-de-2018-57216090
Seleção de Beneficiários do PNRA;25/08/2005;NORMA DE EXECUÇÃO Nº 45, DE 25 DE AGOSTO DE 2005. (REVOGADA);Dispõe sobre procedimentos para seleção de candidatos ao Programa Nacional de Reforma Agrária. Revogada pela Instrução Normativa n° 96 de 17 de dezembro de 2018.;NORMA DE EXECUÇÃO Nº 45;http://www.incra.gov.br/sites/default/files/uploads/legislacao/norma-execucao/ne_45-2005_proc_selecao_de_candidatos.pdf
Seleção de Beneficiários do PNRA;19/10/2001;NORMA DE EXECUÇÃO Nº 18, DE 19 DE OUTUBRO DE 2001. (REVOGADA);Dispõe sobre procedimentos para seleção de candidatos a assentamento em áreas de Reforma Agrária. Revogada pela Norma de execução n°38 de 2004.;NORMA DE EXECUÇÃO Nº 18;http://www.incra.gov.br/sites/default/files/uploads/legislacao/norma-execucao/ne_18-2001_proc_selecao_de_candidatos.pdf
Seleção de Beneficiários do PNRA;11/05/2016;PORTARIA N 141, DE 11 DE MAIO DE 2016.;Estabelecer situações excepcionais para o deferimento de inscrição de candidato a beneficiário do Programa Nacional de Reforma Agrária - PNRA - em razão da especificidade de suas condições ou da prestação de serviços de interesse comunitário, desde que compatível com a exploração da parcela.;PORTARIA N 141;http://www.imprensanacional.gov.br/materia/-/asset_publisher/Kujrw0TZC2Mb/content/id/22807415/do1-2016-05-12-portaria-n-141-de-11-de-maio-de-2016-22807374
Territórios Quilombolas;31/01/1988;CONSTITUIÇÃO DE 1988 (ADCT).;Ato das Disposições Constitucionais Transitórias. Art. 68;CONSTITUIÇÃO DE 1988 (ADCT).;http://www2.camara.leg.br/legin/fed/conadc/1988/constituicao.adct-1988-5-outubro-1988-322234-publicacaooriginal-1-pl.html
Territórios Quilombolas;31/12/9999;CONVENÇÃO N° 169 DA OIT SOBRE POVOS INDIGINAS E TRIBAIS;Convenção no 169 da Organização Internacional do Trabalho - OIT sobre Povos Indígenas e Tribais, promulgada pelo Decreto nº 5.051, de 2004;CONVENÇÃO N° 169 DA OIT SOBRE POVOS INDIGINAS E TRIBAIS;http://www.planalto.gov.br/ccivil_03/_ato2004-2006/2004/decreto/d5051.htm
Territórios Quilombolas;28/02/1967;DECRETO-LEI Nº 271, DE 28 DE FEVEREIRO DE 1967.;Concessão de Direito Real de Uso Art. 7;DECRETO-LEI Nº 271;http://www.planalto.gov.br/ccivil_03/Decreto-Lei/Del0271.htm
Territórios Quilombolas;15/05/1998;LEI Nº 9.636, DE 15 DE MAIO DE 1998.;Concessão de Direito Real de Uso. Art. 18;LEI Nº 9.636;http://www.planalto.gov.br/ccivil_03/leis/l9636.htm
Territórios Quilombolas;20/07/2010;LEI N° 12.288, DE 20 DE JULHO DE 2010.;"Institui o Estatuto da Igualdade Racial. Art.4°, VII; 7°, V; 12; 17;18;27;31;33.";LEI N° 12.288;http://www.planalto.gov.br/ccivil_03/_Ato2007-2010/2010/Lei/L12288.htm
Territórios Quilombolas;10/07/1934;DECRETO Nº 24.643, DE 10 DE JULHO DE 1934.;Decreta o Código de Águas. Art. 11, §§ 1º e 2º;DECRETO Nº 24.643;http://www.planalto.gov.br/ccivil_03/decreto/D24643.htm
Territórios Quilombolas;21/12/1987;DECRETO-LEI Nº 2.398, DE 21 DE DEZEMBRO DE 1987.;Dispõe sobre foros, laudêmios e taxas de ocupação relativas a imóveis de propriedade da União, e dá outras providências. Art. 5, parágrafo único.;DECRETO-LEI Nº 2.398;http://www.planalto.gov.br/ccivil_03/decreto-lei/1965-1988/Del2398.htm
Territórios Quilombolas;14/07/1966;DECRETO N° 58.824, DE 14 DE JULHO DE 1966.;Promulga a Convenção N° 107 sobre as populações Indígenas e Tribais.;DECRETO N° 58.824;http://www.planalto.gov.br/ccivil_03/decreto/1950-1969/D58824.htm
Territórios Quilombolas;08/01/1996;DECRETO N° 1.775, DE 8 DE JANEIRO DE 1996.;Dispõe sobre o procedimento administrativo de demarcação das terras Indígenas e dá outras providências.;DECRETO N° 1.775;http://www.planalto.gov.br/ccivil_03/decreto/d1775.htm
Territórios Quilombolas;20/11/2003;DECRETO Nº 4.883, DE 20 DE NOVEMBRO DE 2003.;Transfere a competência que menciona, referida na Lei no 10.683, de 28 de maio de 2003, que dispõe sobre a organização da Presidência da República e dos Ministérios, e dá outras providências.;DECRETO Nº 4.883;http://www.planalto.gov.br/ccivil_03/decreto/2003/D4883.htm
Territórios Quilombolas;20/11/2003;DECRETO Nº 4.887, DE 20 DE NOVEMBRO DE 2003.;Regulamenta o procedimento para identificação, reconhecimento, delimitação, demarcação e titulação das terras ocupadas por remanescentes das comunidades dos quilombos de que trata o Art. N° 6°8 do Ato das Disposições Constitucionais Transitórias.;DECRETO Nº 4.887;http://www.planalto.gov.br/ccivil_03/Decreto/2003/D4887.htm
Territórios Quilombolas;07/02/2007;DECRETO Nº 6.040, DE 7 DE FEVEREIRO DE 2007.;Institui a Política Nacional de Desenvolvimento Sustentável dos Povos e Comunidades Tradicionais.;DECRETO Nº 6.040;http://www.planalto.gov.br/ccivil_03/_Ato2007-2010/2007/Decreto/D6040.htm
Territórios Quilombolas;29/09/2000;INSTRUÇÃO NORMATIVA INCRA/Nº 43, DE 29 DE SETEMBRO DE 2000. (REVOGADA);Estabelece diretrizes para descentralização das decisões, fixa as alçadas decisórias e os fluxos de procedimentos para as decisões colegiadas do INCRA, relativas a desapropriação por interesse social para fins de reforma agrária e aquisição de bens e contratação de serviços. Revogada pela IN n° 14/2004.;INSTRUÇÃO NORMATIVA INCRA/Nº 43;http://www.incra.gov.br/sites/default/files/uploads/institucionall/legislacao--/atos-internos/instrucoes/in43_290900.pdf
Territórios Quilombolas;19/09/2005;INSTRUÇÃO NORMATIVA N° 20, DE 19 DE SETEMBRO DE 2005. (REVOGADA);Regulamenta o procedimento para identificação, reconhecimento, delimitação, demarcação, de intrusão, titulação e registro das terras ocupadas por remanescentes das comunidades dos quilombos de que tratam o Art. 68 do Ato das Disposições Constitucionais Transitórias da Constituição Federal de 1988 e o Decreto nº 4.887, de 20 de novembro de 2003. Revogada pela Instrução Normativa 49/2008.;INSTRUÇÃO NORMATIVA N° 20;http://www.incra.gov.br/sites/default/files/uploads/legislacao/instrucao-normativa/in_20-2005_rtid_revogada_in_no_57_09.pdf
Territórios Quilombolas;29/09/2008;INTRUÇÃO NORMATIVA N° 49/2008 DE 29 DE SETEMBRO DE 2008.;Regulamenta o procedimento para identificação, reconhecimento, delimitação, demarcação, de intrusão, titulação e registro das terras ocupadas por remanescentes das comunidades dos quilombos de que tratam o Art. 68 do Ato das Disposições Constitucionais Transitórias da Constituição Federal de 1988 e o Decreto nº 4.887, de 20 de novembro de 2003.;INTRUÇÃO NORMATIVA N° 49/2008;http://www.incra.gov.br/sites/default/files/uploads/legislacao/instrucao-normativa/in_49-2008_quilombolas.pdf
Territórios Quilombolas;20/10/2009;NTRUÇÃO NORMATIVA N° 57/2009 DE 20 DE OUTUBRO DE 2009.;Regulamenta o procedimento para identificação, reconhecimento, delimitação, demarcação, de intrusão, titulação e registro das terras ocupadas por remanescentes das comunidades dos quilombos de que tratam o Art. 68 do Ato das Disposições Constitucionais Transitórias da Constituição Federal de 1988 e o Decreto nº 4.887, de 20 de novembro de 2003.;NTRUÇÃO NORMATIVA N° 57/2009 ;http://www.incra.gov.br/sites/default/files/uploads/legislacao/instrucao-normativa/in_57-2009_quilombolas.pdf
Territórios Quilombolas;21/06/2010;INTRUÇÃO NORMATIVA 62/2010/INCRA, DE 21 DE JUNHO 2010.;Diretrizes para descentralização das decisões, fixa as alçadas decisórias dos órgãos colegiados e dá outras providências. Substituiu a Instrução Normativa n° 36.;INTRUÇÃO NORMATIVA 62/2010/INCRA;http://www.incra.gov.br/sites/default/files/uploads/legislacao/instrucao-normativa/in_62-2010_fixa_alcadas_decisorias_alterada_in_no_81_14.pdf
Territórios Quilombolas;17/05/2012;INSTRUÇÃO NORMATIVA N° 72/2012/INCRA, DE 17 DE MAIO DE 2012.;Estabelece critérios e procedimentos para a realização de acordo administrativo para obtenção de imóveis rurais inseridos em territórios quilombolas.;INSTRUÇÃO NORMATIVA N° 72/2012/INCRA;http://www.incra.gov.br/sites/default/files/uploads/legislacao/instrucao-normativa/in_72_2012_0.pdf
Territórios Quilombolas;17/05/2012;INSTRUÇÃO NORMATIVA N° 73/2012/INCRA, DE 17 DE MAIO DE 2012.;Estabelece critérios e procedimentos para a indenização de benfeitorias de boa-fé erigidas em terra pública visando a desintrusão em território quilombola.;INSTRUÇÃO NORMATIVA N° 73/2012/INCRA;http://www.incra.gov.br/sites/default/files/uploads/legislacao/instrucao-normativa/in_73_2012_0.pdf
Territórios Quilombolas;29/03/2010;NORMA DE EXECUÇÃO N° 02/DT/DF/INCRA DE 29 DE MARÇO DE 2010. (REVOGADA);Estabelece procedimentos administrativos e técnicos para a edição de decreto declaratório de interesse social das terras ocupadas por remanescentes das comunidades de quilombos e para a desintrusão de ocupantes não quilombolas inseridos nos perímetros objeto do decreto, visando à regularização de territórios quilombola. Revogada pela Norma de Execução DT/DF/INCRA n°03/2010;NORMA DE EXECUÇÃO N° 02/DT/DF/INCRA;http://www.incra.gov.br/sites/default/files/uploads/institucionall/legislacao--/atos-internos/normas/ne_conj_02_dtedf.pdf
Territórios Quilombolas;21/06/2010;NORMA DE EXECUÇÃO N°03/DT/DF/ DE 21 DE JUNHO DE 2010.;Estabelece procedimentos administrativos e técnicos para a edição de decreto declaratório de interesse social das terras ocupadas por remanescentes das comunidades de quilombos e para a desintrusao de ocupantes não quilombolas inseridos nos perímetros objeto do decreto, visando it regularização de territórios quilombolas.;NORMA DE EXECUÇÃO N°03/DT/DF/ ;http://www.incra.gov.br/sites/default/files/uploads/institucionall/legislacao--/atos-internos/normas/ne_03_conjunta2.pdf
Territórios Quilombolas;31/12/2008;NOTA TÉCNICA N° 1/ CONJUNTA DF/DT DE 2008.;Esta nota tem finalidade de orientar as divisões de ordenamento da estrutura fundiária e de obtenção de terras a respeito do que trata o art 13do decreto n° 4.887/03 e art 21da IN/INCRA/N° 49/2008.;NOTA TÉCNICA N° 1/ CONJUNTA DF/DT ;http://www.incra.gov.br/sites/default/files/uploads/procuradoria/atos-da-pfeincra/notas-tecnicas/nt_df_dt_desintrusao_comunidades_quilombolas_n01_ano2008.pdf
Territórios Quilombolas;28/12/2012;PARECER/AGU/MC 01/2006 DE 28 DE DEZEMBRO DE 2012.;Interpretação da questão quilombola na constituição de 1988.;PARECER/AGU/MC 01/2006;file:///D:/Usu%C3%83%C2%A1rios/lais.alves/Downloads/Parecer_AGU_01_2006%20(1).pdf
Territórios Quilombolas;15/04/2010;PORTARIA Nº 89, DE 15 DE ABRIL DE 2010 /SPU.;Disciplinar a utilização e o aproveitamento dos imóveis da União em favor das comunidades tradicionais, com o objetivo de possibilitar a ordenação do uso racional e sustentável dos recursos naturais disponíveis na orla marítima e fluvial, voltados à subsistência dessa população, mediante a outorga de Termo de Autorização de Uso Sustentável – TAUS.;PORTARIA Nº 89;http://www.mpf.mp.br/atuacao-tematica/ccr6/documentos-e-publicacoes/docs/docs_outros_documentos/Portaria_SPU_89_2010.pdf/view
Territórios Quilombolas;13/06/2014;PORTARIA INTERMINISTERIAL Nº 210, DE 13 DE JUNHO DE 2014.;Fica delegada ao Ministro de Estado do Desenvolvimento Agrário, a competência paraoutorgar a beneficiários de projetos federais de assentamento de reforma agrária e a gruposremanescentes das comunidades dos quilombos a Concessão de Direito Real de Uso – CDRU.;PORTARIA INTERMINISTERIAL Nº 210;http://www.lex.com.br/legis_25644624_PORTARIA_INTERMINISTERIAL_N_210_DE_13_DE_JUNHO_DE_2014.aspx
Territórios Quilombolas;24/03/2015;PORTARIA INTERMINISTERIAL N° 60, DE 24 DE MARÇO DE 2015.;Estabelece procedimentos administrativos que disciplinam a atuação dos órgãos e entidades da administração pública federal em processos de licenciamento ambiental de competência do Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis-IBAMA.;PORTARIA INTERMINISTERIAL N° 60;http://www.funai.gov.br/arquivos/conteudo/cglic/pdf/PORTARIA%20INTERMINISTERIAL%20No%2060.pdf
Territórios Quilombolas;19/04/2016;PORTARIA Nº 175, DE 19 DE ABRIL DE 2016.;Reconhece os agricultores familiares remanescentes de quilombos como beneficiários do Programa Nacional de Reforma Agrária - PNRA e dá outras providências.;PORTARIA Nº 175;http://www.imprensanacional.gov.br/materia/-/asset_publisher/Kujrw0TZC2Mb/content/id/22679881/do1-2016-04-20-portaria-n-175-de-19-de-abril
Terras Devolutas e Cadeia Dominial;31/01/1988;CONSTITUIÇÃO DA REPÚBLICA FEDERATIVA DO BRASIL DE 1988.;"Art. 20, II; Art. 26, IIII";CONSTITUIÇÃO DA REPÚBLICA FEDERATIVA DO BRASIL DE 1988;http://www.planalto.gov.br/ccivil_03/constituicao/constituicao.htm
Terras Devolutas e Cadeia Dominial;31/12/1973;LEI Nº 6.015, DE 31 DE DEZEMBRO DE 1973.;"Dispõe sobre os registros públicos, e dá outras providências. Art. 176; 195 a 197";LEI Nº 6.015;http://www.planalto.gov.br/ccivil_03/LEIS/L6015original.htm
Terras Devolutas e Cadeia Dominial;07/12/1976;LEI N° 6.383, DE 7 DE DEZEMBRO DE 1976.;Dispõe sobre o Processo Discriminatório de Terras Devolutas da União, e dá outras Providências.;LEI N° 6.383;http://www.planalto.gov.br/ccivil_03/LEIS/L6383.htm
Terras Devolutas e Cadeia Dominial;25/02/1993;LEI Nº 8.629, DE 25 DE FEVEREIRO DE 1993.;Dispõe sobre a regulamentação dos dispositivos constitucionais relativos à reforma agrária, previstos no Capítulo III, Título VII, da Constituição Federal. Art. 13;LEI Nº 8.629;http://www.planalto.gov.br/ccivil_03/LEIS/L8629.htm
Terras Devolutas e Cadeia Dominial;23/05/2006;INSTRUÇÃO NORMATIVA Nº 33, DE 23 DE MAIO DE 2006. (REVOGADA);Estabelece diretrizes para descentralização das decisões, fixa as alçadas decisórias e os fluxos de procedimentos para as decisões colegiadas do INCRA, relativas a desapropriação por interesse social para fins de reforma agrária. Revogada pela Instrução Normativa 36/2006.;INSTRUÇÃO NORMATIVA Nº 33;http://www.incra.gov.br/sites/default/files/uploads/legislacao/instrucao-normativa/in_33-2006_alcadas_revogada.pdf
Terras Devolutas e Cadeia Dominial;20/11/2006;INSTRUÇÃO NORMATIVA Nº 36, DE 20 DE NOVEMBRO DE 2006. (REVOGADA);Estabelece diretrizes para descentralização das decisões, fixa as alçadas decisórias dos órgãos colegiados e o fluxo de procedimentos relativos à desapropriação por interesse social para fins de reforma agrária. Art. 1° Revogada pela Instrução Normativa 62/2010.;INSTRUÇÃO NORMATIVA Nº 36;http://www.incra.gov.br/sites/default/files/uploads/legislacao/instrucao-normativa/in_36-2006_fixa_as_alcadas_decisorias_revogada_in_no_62_10.pdf
Terras Devolutas e Cadeia Dominial;23/05/2006;INSTRUÇÃO NORMATIVA Nº 34, DE 23 DE MAIO DE 2006.;Estabelece critérios e procedimentos para a realização de acordo judicial e extrajudicial nas ações de obtenção de terras, para fins de reforma agrária.;INSTRUÇÃO NORMATIVA Nº 34;http://www.incra.gov.br/sites/default/files/uploads/legislacao/instrucao-normativa/in_34-2006_acordo_judicial_e_extrajud.pdf
